Weekly users by region
Date,AD,AG,AI,AL,AM,AO,AW,AZ,Argentina,Australia,Austria,BA,BB,BD,BF,BH,BJ,BL,BN,BO,BS,BT,BW,BY,BZ,Belgium,Brazil,Bulgaria,CD,CG,CI,CM,CR,CV,CW,CY,Canada,Chile,China,Colombia,Cuba,Czech Republic,DO,DZ,Denmark,EH,ET,Ecuador,Egypt,Estonia,FJ,Finland,France,GA,GD,GE,GF,GG,GH,GI,GL,GM,GP,GQ,GT,GU,Germany,Greece,HN,HR,Hong Kong,Hungary,IM,IQ,IR,IS,India,Indonesia,Ireland,Israel,Italy,JE,JM,JO,Japan,KE,KG,KH,KR,KW,KY,KZ,LA,LB,LK,LU,LV,LY,Lithuania,MC,MD,ME,MF,MG,MK,ML,MM,MN,MO,MP,MQ,MR,MT,MU,MV,MZ,Malaysia,Mexico,Morocco,NA,NC,NG,NI,NP,Netherlands,New Zealand,Norway,OM,PF,PG,PK,PR,PS,PY,Panama,Peru,Philippines,Poland,Portugal,QA,RE,RS,RW,Romania,Russia,SC,SD,SI,SL,SN,SO,SR,SS,SV,SX,SY,Saudi Arabia,Singapore,Slovakia,South Africa,Spain,Sweden,Switzerland,TG,TJ,TL,TM,TN,TT,TZ,Taiwan,Thailand,Turkey,UAE,UG,UY,UZ,Ukraine,United Kingdom,United States,VG,VI,VU,Venezuela,Vietnam,XK,YE,YT,ZM
6/20/22,2,0,0,4,0,2,0,1,189,190,37,6,2,56,0,3,0,0,1,6,0,0,0,6,1,52,285,21,0,0,3,1,4,0,0,4,319,30,89,26,3,27,21,8,24,0,0,10,12,9,0,53,184,0,0,17,2,0,4,0,0,0,0,2,2,0,227,52,1,15,23,32,1,0,35,7,247,1025,30,22,70,1,3,4,41,4,3,8,48,7,0,9,0,7,11,6,8,2,14,1,1,1,0,2,5,0,9,1,1,0,0,0,1,2,0,0,71,61,8,1,0,285,1,5,105,54,50,1,0,0,19,3,3,4,2,18,56,89,72,2,3,46,0,44,181,0,0,20,0,0,0,1,0,3,0,0,13,55,25,36,203,62,62,0,0,0,0,4,1,2,32,30,56,16,2,7,0,44,275,3776,0,0,0,17,120,3,0,0,0
6/21/22,3,0,0,4,0,2,0,1,191,190,36,6,2,55,0,3,0,0,1,6,0,0,0,6,1,55,288,22,0,0,3,1,4,0,0,3,315,30,81,27,3,27,20,9,27,0,0,12,13,9,0,53,187,0,0,16,2,1,3,0,0,0,0,2,2,0,226,56,3,14,24,34,1,0,37,8,261,1054,30,20,72,1,3,4,42,4,3,9,48,7,0,9,0,7,10,6,7,2,14,1,1,1,0,2,4,0,12,1,1,0,0,0,1,2,0,0,71,61,8,1,0,285,1,5,101,56,48,1,0,0,20,3,4,4,3,18,57,90,70,2,3,47,0,42,187,0,0,20,0,0,0,1,0,3,0,0,13,50,26,39,204,63,60,0,0,0,0,4,1,1,32,29,56,16,1,7,0,45,278,3844,0,0,0,16,120,2,0,0,0
6/22/22,3,0,0,4,0,2,0,1,191,191,33,7,2,56,0,3,0,0,1,6,0,0,0,6,1,54,285,23,0,0,3,1,4,0,0,3,317,31,88,26,3,29,21,9,26,0,0,12,13,9,0,53,193,0,0,16,3,1,4,0,0,0,0,2,2,0,224,59,1,14,24,36,1,0,40,6,268,1101,30,19,74,1,3,5,42,4,3,9,50,7,0,9,0,6,10,6,7,2,15,1,1,1,0,2,6,0,11,1,1,0,0,0,1,2,0,0,71,61,9,1,0,295,1,5,97,57,49,1,1,0,21,3,4,3,3,17,71,89,73,2,3,40,0,39,190,0,0,22,0,0,0,1,0,3,0,0,13,51,25,37,205,66,62,0,0,0,0,3,1,1,33,32,56,17,1,7,0,38,284,3889,0,0,0,18,124,3,0,0,0
6/23/22,3,0,0,4,0,2,0,1,194,191,34,7,2,57,0,3,0,0,1,6,0,0,0,5,1,55,287,24,0,0,3,1,4,0,0,2,322,33,95,26,3,27,20,9,27,0,0,12,13,8,0,53,195,0,0,16,3,1,4,0,0,0,0,2,2,0,222,61,3,14,26,36,2,0,37,4,271,1117,32,19,74,1,3,5,45,3,3,9,47,8,0,9,0,6,11,7,7,2,14,0,1,2,0,2,6,0,10,1,1,0,0,0,1,2,0,0,72,60,8,1,0,294,1,5,105,58,48,1,1,0,20,3,4,3,3,17,75,93,72,2,3,42,0,42,193,0,0,23,0,0,0,1,0,2,0,0,13,51,26,40,211,64,69,0,0,0,0,4,1,2,31,33,57,13,1,7,0,36,286,3932,0,0,0,20,126,1,0,0,0
6/24/22,3,0,0,4,1,2,0,1,204,196,38,7,2,56,0,3,0,0,1,5,0,0,0,5,1,56,291,24,0,0,3,1,4,0,0,2,331,31,109,27,3,29,20,11,28,0,0,12,14,9,0,49,214,0,0,17,3,1,5,0,0,0,0,2,2,0,227,60,2,15,27,33,2,0,37,4,272,1110,32,18,74,1,3,5,43,3,3,10,51,7,0,9,0,6,10,6,8,2,13,1,1,2,0,2,5,0,10,1,2,0,0,0,1,2,0,0,70,68,9,1,0,284,1,5,108,59,43,1,2,0,21,4,4,3,3,17,79,94,73,2,3,43,0,42,192,0,0,22,0,0,0,1,0,2,0,0,14,60,27,41,218,63,71,0,0,0,0,4,1,2,35,34,59,13,1,7,0,36,289,3977,0,0,0,20,120,2,0,0,0
6/25/22,3,0,0,4,0,2,0,1,209,199,35,7,2,55,0,3,0,0,1,6,0,0,0,5,1,55,292,26,0,0,3,1,4,0,0,2,330,31,138,26,2,29,19,11,25,0,0,12,13,9,0,47,228,0,0,17,3,1,4,0,0,0,0,2,2,0,232,60,2,15,26,34,2,0,36,5,273,1114,30,18,78,1,3,5,48,4,2,10,49,7,0,9,0,6,11,5,8,2,13,1,2,2,0,2,5,0,9,1,5,0,0,0,1,2,0,0,69,72,10,1,0,276,1,5,107,62,47,1,2,0,20,4,4,3,5,18,82,96,73,2,3,45,0,42,196,0,0,22,0,0,0,1,0,2,0,0,14,55,26,41,217,63,72,0,0,0,0,4,1,2,37,34,61,14,2,7,0,37,293,3982,0,0,0,22,122,3,0,0,0
6/26/22,3,0,0,4,0,2,0,1,214,196,35,6,2,53,0,3,0,0,1,5,0,0,0,5,1,56,293,24,0,0,3,1,4,0,0,2,334,29,149,27,2,30,19,11,24,0,0,12,14,8,0,47,246,0,0,16,3,1,5,0,0,0,0,2,2,0,231,57,2,15,28,35,2,0,35,6,280,1111,30,20,77,0,3,5,44,2,0,9,49,7,0,8,0,6,11,5,7,2,13,1,2,2,0,2,3,0,9,1,1,0,0,0,1,1,0,0,76,73,9,1,0,287,1,5,110,59,46,1,2,0,21,3,4,4,5,19,81,102,70,2,4,45,0,41,191,0,0,21,0,0,0,1,0,2,0,0,14,51,26,41,214,59,70,0,0,0,0,4,1,2,36,34,60,18,1,7,0,39,284,4023,0,0,0,24,120,3,0,0,0
6/27/22,3,0,0,4,0,2,0,1,221,193,33,6,2,52,0,3,0,0,1,6,0,0,0,6,1,55,294,24,0,0,3,1,3,0,0,2,336,30,152,26,2,29,20,11,25,0,0,13,13,8,0,48,247,0,0,17,3,1,6,0,0,0,0,2,2,0,231,58,2,15,28,38,1,0,35,6,282,1126,28,21,77,0,3,5,45,2,0,8,48,7,0,9,0,7,10,4,8,2,13,1,2,2,0,2,4,0,8,1,1,0,0,0,0,1,0,0,80,69,9,1,0,287,1,4,113,58,47,1,2,0,21,4,3,5,5,20,83,108,75,2,4,44,0,44,191,0,0,21,0,0,0,1,0,3,0,0,15,52,26,42,215,62,69,0,0,0,0,4,1,2,34,35,62,17,0,7,0,40,289,4046,0,0,0,25,129,3,0,0,0
6/28/22,3,0,0,4,1,2,0,1,225,195,31,6,2,54,0,3,0,0,1,6,0,0,0,6,1,56,307,26,0,0,3,1,4,0,0,2,334,32,159,24,1,29,24,11,25,0,0,14,15,8,0,47,259,0,0,17,3,1,4,0,0,0,0,2,3,0,225,57,2,14,27,36,1,0,35,6,275,1121,28,21,79,0,3,5,43,4,0,7,53,7,0,9,0,8,11,4,9,1,13,0,2,2,0,2,5,0,10,1,2,0,0,0,1,1,0,0,79,69,9,1,0,279,1,5,111,59,50,1,2,0,21,4,3,6,5,20,83,108,75,2,3,44,0,41,190,0,0,21,0,0,0,1,0,4,0,0,17,53,24,43,214,59,67,0,0,0,0,4,2,1,36,37,64,17,0,7,0,44,294,4087,0,0,0,25,132,4,0,0,0
6/29/22,3,0,0,5,1,2,0,1,231,192,33,6,2,55,0,3,0,0,1,6,0,0,0,6,1,58,335,26,0,0,3,1,4,0,0,2,332,33,153,25,1,30,26,11,24,0,0,13,15,8,0,48,270,0,0,16,2,1,5,0,0,0,0,2,3,0,225,58,1,14,28,37,1,0,28,6,283,1122,26,20,83,0,3,4,45,3,0,6,52,7,0,9,0,10,11,4,9,1,14,1,2,2,0,2,5,0,10,1,1,0,0,0,1,1,0,0,77,71,9,1,0,271,1,5,117,58,49,1,3,0,22,3,4,6,6,22,78,110,73,2,3,42,0,40,191,0,0,21,0,0,0,1,0,4,0,0,16,55,24,41,216,56,68,0,0,0,0,5,2,1,35,37,66,17,0,7,0,46,290,4108,0,0,0,23,130,2,0,0,0
6/30/22,3,0,0,5,2,2,0,1,232,199,35,5,2,55,0,3,0,0,1,6,0,0,0,6,1,55,342,27,0,0,3,1,5,0,0,2,333,32,163,25,1,31,24,11,24,0,0,12,15,8,0,47,282,0,0,16,2,1,5,0,0,0,0,2,3,0,226,59,2,13,27,37,1,0,35,5,288,1120,26,20,80,1,3,5,45,4,0,8,51,7,0,9,0,10,11,5,10,1,15,1,2,2,0,1,5,0,11,1,1,0,0,0,1,0,0,1,82,69,7,2,0,270,1,4,115,56,48,1,3,0,21,4,4,6,5,22,76,109,77,2,3,43,0,40,187,0,0,21,0,0,0,1,0,4,0,0,17,49,24,40,216,57,68,0,0,0,0,5,2,1,40,39,65,18,0,7,0,49,292,4133,0,0,0,23,128,4,0,0,0
7/1/22,3,0,0,5,1,2,0,1,235,197,38,5,2,55,0,3,0,0,1,6,0,0,0,7,1,57,342,27,0,0,3,1,4,0,0,2,340,28,167,23,1,35,24,11,21,0,0,13,15,8,0,48,284,0,0,16,2,1,5,0,0,0,0,2,3,0,232,60,2,14,29,39,1,0,34,5,291,1104,26,21,82,1,3,5,43,3,0,8,50,7,0,9,0,9,12,7,8,2,13,1,2,2,0,2,7,0,8,1,0,0,0,0,1,1,0,1,84,68,7,2,0,271,1,4,108,57,49,1,3,0,22,4,3,5,5,21,73,113,78,2,3,44,0,44,187,0,0,21,0,0,0,1,0,4,0,0,19,54,24,40,216,57,66,1,0,0,0,4,1,2,38,36,66,16,0,7,0,47,294,4131,0,0,0,24,130,4,0,0,0
7/2/22,3,0,0,4,1,2,0,1,240,195,39,5,2,55,0,2,0,0,1,6,0,0,0,7,1,60,346,29,0,0,3,1,4,0,0,2,337,31,152,24,2,35,24,11,23,0,0,12,16,8,0,48,288,0,0,16,2,1,3,0,0,0,0,2,3,0,237,57,2,12,31,37,1,0,35,7,288,1107,26,21,83,1,3,5,46,2,0,9,51,8,0,9,0,11,12,7,8,2,12,1,3,2,0,2,7,0,10,1,1,0,0,0,1,1,0,1,76,66,7,2,0,270,1,3,103,59,49,1,3,0,22,4,3,5,5,22,71,111,83,2,3,42,0,43,193,0,0,22,0,0,0,1,0,4,0,0,19,51,24,40,213,60,64,1,0,0,0,4,1,1,37,36,67,17,0,7,0,46,287,4159,0,0,0,23,123,4,0,0,0
7/3/22,3,0,0,4,1,2,0,1,237,197,40,6,2,57,0,2,0,0,1,6,0,0,0,6,1,57,352,30,0,0,3,1,4,0,0,2,341,33,150,24,2,33,24,12,24,0,0,13,14,9,0,49,284,0,0,16,2,1,3,0,0,0,0,2,3,0,244,58,1,12,29,35,1,1,30,6,277,1098,26,21,87,1,3,5,48,2,0,9,50,8,0,9,0,10,12,7,8,2,12,1,3,3,0,2,7,0,9,1,0,0,0,0,1,1,0,1,79,65,8,2,0,265,1,3,116,59,49,1,3,0,22,4,3,5,5,20,73,106,86,2,3,44,0,46,199,0,0,22,0,0,0,1,0,4,0,0,19,52,24,39,218,62,67,1,0,0,0,4,2,1,40,38,66,19,0,6,0,45,290,4162,0,0,0,22,126,4,0,0,0
7/4/22,3,0,0,3,0,2,0,1,240,199,38,6,2,57,0,2,0,0,1,6,0,0,0,6,1,58,343,31,0,0,3,1,5,0,0,3,339,33,151,24,2,35,22,13,25,0,0,13,13,10,0,49,287,0,0,17,2,1,2,0,0,0,0,2,3,0,240,56,2,13,31,35,0,1,40,7,277,1086,29,20,85,1,3,5,51,2,0,12,50,8,0,9,0,10,12,5,7,2,14,1,3,3,0,3,6,0,12,1,1,0,0,0,1,1,0,1,74,66,7,2,0,263,1,3,112,58,50,1,3,0,22,4,4,5,5,20,72,106,85,2,3,44,0,44,199,0,0,23,0,0,0,1,0,4,0,0,18,51,24,39,220,64,67,1,0,0,0,4,2,1,33,39,66,20,0,6,0,42,285,4181,0,0,0,23,127,4,0,0,0
7/5/22,3,0,0,2,1,2,0,1,237,196,38,6,2,54,0,2,0,0,1,6,0,0,0,7,2,60,347,30,0,0,3,1,3,0,0,4,346,33,148,24,2,34,21,12,22,0,0,14,12,10,0,51,290,0,0,17,2,1,2,0,0,0,0,2,3,0,243,57,2,13,31,36,0,1,33,8,274,1091,27,20,87,1,3,5,51,3,0,12,49,9,0,9,0,11,12,5,6,2,13,1,3,3,0,3,7,0,10,1,0,0,0,0,1,0,0,1,75,69,8,2,0,260,1,3,115,60,50,1,3,0,24,5,4,5,5,18,69,107,80,2,3,43,0,45,197,0,0,23,0,0,0,1,0,4,0,0,19,48,24,40,219,62,60,1,0,0,0,4,2,2,33,37,67,20,0,6,0,42,280,4199,0,0,0,20,125,4,0,0,0
7/6/22,3,0,0,2,1,2,0,1,237,196,37,6,2,55,0,2,0,0,1,6,0,0,0,7,2,62,360,29,0,0,3,1,2,0,0,3,349,33,147,25,2,32,22,12,20,0,0,14,12,10,0,51,292,0,0,17,2,1,2,0,0,0,0,2,3,0,246,57,2,13,31,37,0,1,35,8,284,1069,27,19,82,1,3,5,49,3,0,12,53,9,0,9,0,11,12,7,7,2,14,1,2,3,0,3,8,0,9,1,1,0,0,0,1,0,0,1,76,67,7,2,0,259,1,3,111,59,50,1,3,0,24,5,4,5,6,20,63,105,84,2,3,44,0,46,203,0,0,22,0,0,0,1,0,4,0,0,20,50,23,42,216,61,64,1,0,0,0,5,2,2,35,37,67,21,0,6,0,42,282,4197,0,0,0,21,122,4,0,0,0
7/7/22,3,0,0,4,0,2,0,1,237,194,33,6,2,53,0,2,0,0,1,6,0,0,0,8,2,62,357,31,0,0,3,1,2,0,0,4,352,33,145,25,2,30,22,12,22,0,0,14,12,12,0,50,297,0,0,16,2,1,2,0,0,0,0,2,2,0,235,56,3,14,26,37,0,1,38,7,285,1050,25,20,82,0,3,5,53,3,0,13,57,9,0,8,0,11,12,8,7,2,13,1,2,3,0,3,8,0,9,1,0,0,0,0,1,0,0,1,78,63,7,2,0,264,1,3,109,59,49,1,2,0,22,5,4,5,6,20,65,103,85,2,3,44,0,46,205,0,0,24,0,0,0,1,0,4,0,0,20,59,21,40,215,63,67,1,0,0,0,5,2,2,31,37,68,22,0,7,0,44,290,4201,0,0,0,22,122,4,0,0,0
7/8/22,3,0,0,5,1,2,0,1,240,196,30,6,2,53,0,2,0,0,1,6,0,0,0,9,2,60,360,31,0,0,3,1,2,0,0,4,352,32,146,26,2,27,23,12,24,0,0,14,11,12,0,48,294,0,0,16,2,1,2,0,0,0,0,2,2,0,236,58,2,14,26,36,0,1,36,8,284,1048,23,20,82,0,3,5,49,3,0,10,57,9,0,7,0,12,11,6,7,1,14,2,3,3,0,4,6,0,9,1,0,0,0,0,1,0,0,1,78,63,8,2,0,260,1,3,108,57,47,1,2,0,23,5,3,5,6,20,65,101,84,2,3,41,0,46,202,0,0,23,0,0,0,1,0,4,0,0,20,55,20,40,213,63,70,1,0,0,0,5,2,2,34,34,62,20,0,7,0,44,289,4191,0,0,0,21,125,4,0,0,0
7/9/22,3,0,0,4,1,2,0,1,238,192,30,6,2,48,0,2,0,0,1,6,1,0,0,9,2,63,354,30,0,0,3,0,2,0,0,4,351,32,149,26,2,27,23,12,25,0,0,13,12,12,0,47,296,0,0,15,2,1,3,0,0,0,0,2,2,0,242,59,2,14,27,39,0,1,34,6,285,1049,24,20,84,0,3,5,51,2,0,8,56,9,0,8,0,9,11,6,8,1,14,2,3,3,0,4,5,0,9,1,0,0,0,0,1,0,0,1,76,60,8,2,0,259,1,3,110,57,46,1,2,0,24,5,3,5,6,20,65,98,81,2,3,40,0,46,207,0,0,22,0,0,0,1,0,4,0,0,20,56,22,39,210,61,67,1,0,0,0,5,2,1,35,37,65,20,0,7,0,45,291,4201,0,0,0,23,125,4,0,0,0
7/10/22,3,0,0,5,1,2,0,1,237,189,31,6,2,46,0,2,0,0,1,6,0,0,0,9,2,59,364,29,0,0,3,1,2,0,0,4,347,30,131,25,2,27,23,11,23,0,0,13,11,12,0,46,307,0,0,15,2,1,3,0,1,0,0,2,2,0,239,56,2,15,26,41,0,1,35,5,280,1049,24,20,84,1,3,5,49,3,0,9,57,9,0,8,0,9,13,6,8,1,15,2,3,3,0,4,6,0,10,1,0,0,0,0,1,0,0,1,72,61,7,2,0,255,1,3,110,55,42,1,2,0,24,5,3,5,7,20,65,97,83,2,3,38,0,47,212,0,0,22,0,0,0,1,0,4,0,0,19,53,21,39,206,64,67,1,0,0,0,5,2,2,36,39,63,20,0,7,0,42,289,4201,0,0,0,24,126,4,0,0,0
7/11/22,3,0,0,5,1,2,0,1,239,189,35,5,2,46,0,2,0,0,1,6,0,0,0,9,2,58,366,30,0,0,3,1,3,0,0,6,344,31,134,24,2,30,22,11,23,0,0,13,11,11,0,49,316,0,0,14,1,1,3,0,1,0,0,2,2,0,238,56,2,15,27,42,0,1,34,8,284,1037,24,20,85,1,3,5,45,2,0,9,51,9,0,8,0,10,12,7,8,1,15,2,3,2,0,3,6,0,10,1,0,0,0,0,1,0,0,1,71,61,8,2,0,256,1,2,110,54,39,1,2,0,25,5,3,5,5,22,64,99,86,2,3,38,0,47,211,0,0,21,0,0,0,1,0,3,0,0,20,55,20,44,208,64,64,1,0,0,0,4,2,2,32,39,62,19,1,6,0,45,287,4240,1,0,0,23,129,4,0,0,0
7/12/22,3,0,0,5,1,2,0,1,241,192,35,5,2,45,0,2,0,0,1,6,0,0,0,9,1,56,359,26,0,0,3,1,3,0,0,6,348,31,135,24,2,30,24,11,24,0,0,13,12,11,0,51,306,0,0,14,1,1,3,0,1,0,0,2,2,0,240,59,2,15,23,39,0,1,37,7,279,1029,25,20,85,1,3,5,47,3,0,9,53,8,0,7,0,9,12,5,8,1,14,1,3,3,0,3,5,0,10,1,0,0,0,0,1,0,0,1,77,63,8,2,0,252,1,3,109,52,39,1,2,0,24,4,4,5,5,22,67,98,90,3,3,39,0,45,220,0,0,22,0,0,0,1,0,3,0,0,18,56,20,48,211,65,62,1,0,0,0,5,2,2,33,42,59,19,1,6,0,43,280,4247,0,0,0,26,128,3,0,0,0
7/13/22,3,0,0,5,1,2,0,1,238,196,37,6,2,43,0,2,0,0,1,6,0,0,0,9,1,56,360,27,0,0,3,1,3,0,0,6,344,31,140,23,2,33,24,12,21,0,0,12,12,9,0,47,304,0,0,14,1,1,3,0,1,0,0,1,1,0,245,59,2,15,25,39,0,1,30,8,282,1033,24,21,81,1,3,4,46,4,0,8,54,8,0,7,0,8,12,6,9,1,14,1,3,3,0,3,5,0,11,1,0,0,0,0,1,0,0,1,79,64,9,2,0,249,1,3,106,53,39,1,2,0,24,5,4,5,5,22,68,99,88,2,3,39,0,47,222,0,0,22,0,0,0,1,0,3,0,0,15,57,20,46,208,64,63,1,0,0,0,4,2,2,32,42,56,18,1,6,0,45,283,4224,0,0,0,27,130,2,0,0,0
7/14/22,3,0,0,5,1,2,0,0,241,193,35,6,2,44,0,2,0,0,1,6,0,0,0,7,1,54,357,30,0,0,3,1,2,0,0,4,344,31,130,25,2,32,25,12,19,0,0,12,11,9,0,52,297,0,0,15,3,1,3,0,1,0,0,1,1,0,246,59,2,14,28,38,0,1,31,7,278,1041,24,22,84,1,3,5,43,4,0,9,53,7,0,8,0,7,12,6,8,1,13,2,3,3,0,3,5,0,11,1,0,0,0,0,1,0,0,1,77,64,10,2,0,249,1,3,110,56,41,1,2,0,25,4,4,5,5,21,68,100,86,1,3,40,0,45,221,0,0,21,0,0,0,1,0,3,0,0,14,62,21,47,209,65,65,1,0,0,0,4,2,2,32,41,54,18,1,6,0,44,288,4228,0,0,0,26,126,4,0,0,0
7/15/22,3,0,0,5,0,2,0,1,243,192,36,6,2,43,0,3,0,0,2,6,0,0,0,7,1,52,356,30,0,0,2,1,2,0,0,3,347,31,133,26,2,30,25,12,18,0,0,12,11,10,0,54,286,1,0,15,2,1,3,0,1,0,0,1,1,0,242,55,1,16,25,37,0,2,32,7,284,1036,25,21,77,1,2,6,45,3,0,8,54,8,0,8,0,7,13,6,8,1,13,1,2,3,0,3,5,0,9,1,1,0,0,0,1,0,0,1,80,66,8,2,0,255,1,3,108,55,36,1,2,0,24,4,4,5,5,21,70,97,85,1,3,40,0,44,220,0,0,21,0,0,0,1,0,3,0,0,15,57,21,48,204,63,63,1,0,0,0,5,2,3,33,40,51,17,1,6,0,43,285,4233,0,0,0,28,125,4,0,0,0
7/16/22,3,0,0,5,0,2,0,0,240,192,35,7,2,46,0,3,0,0,2,6,0,0,0,7,1,53,352,29,0,0,3,1,2,0,0,3,351,31,126,27,2,30,25,12,19,0,0,12,10,10,0,54,299,1,0,15,2,1,4,0,1,0,0,1,1,0,238,56,2,15,23,36,0,2,33,7,278,1033,25,21,81,1,2,6,46,3,0,8,54,8,0,8,0,8,13,7,8,1,13,1,4,3,0,3,6,0,9,1,2,0,0,0,1,0,0,1,80,67,10,2,0,264,1,3,107,54,38,1,2,0,24,4,4,6,5,21,69,98,89,1,3,41,0,46,220,0,0,21,0,0,0,1,0,3,0,0,17,51,21,48,208,60,63,1,0,0,0,4,2,3,33,42,50,17,1,6,0,43,286,4249,0,0,0,25,122,4,0,0,0
7/17/22,3,0,0,5,0,2,0,0,241,195,34,7,2,46,0,3,0,0,2,6,0,0,0,7,1,55,354,28,0,0,3,1,2,0,0,4,342,31,122,26,2,31,26,12,21,0,0,12,11,10,0,56,300,1,0,15,1,1,3,0,0,0,0,1,1,0,238,56,2,13,28,34,0,1,34,8,280,1023,28,23,80,1,3,6,48,3,0,7,54,8,0,8,0,8,13,8,8,1,13,0,4,2,0,3,4,0,9,1,2,0,0,0,1,0,0,1,78,68,10,2,0,253,1,3,107,56,37,1,2,0,26,4,3,6,5,21,68,99,93,1,3,41,0,45,223,0,0,21,0,0,0,1,0,3,0,0,18,55,20,47,206,62,58,1,0,0,0,4,2,3,30,42,53,17,1,6,0,44,292,4244,0,0,0,25,124,4,0,0,0
7/18/22,3,0,0,5,0,2,0,0,240,200,29,7,2,47,0,3,0,0,2,6,0,0,0,7,1,57,359,28,0,0,3,1,2,0,0,3,351,30,125,27,2,35,24,12,20,0,0,12,14,10,0,53,296,0,0,15,1,1,3,0,0,0,0,1,2,0,231,56,1,15,29,33,0,1,37,7,283,1024,26,24,81,1,3,6,51,3,0,5,54,7,0,7,0,7,12,7,8,1,14,0,4,2,0,3,3,0,10,1,1,0,0,0,1,0,0,1,77,66,11,2,0,255,1,3,107,57,35,1,2,0,26,5,3,5,5,21,66,107,99,1,3,43,0,47,219,1,0,21,0,0,0,1,0,4,0,0,19,51,21,47,211,65,62,1,0,0,0,5,2,3,32,43,56,17,1,7,0,47,290,4267,0,0,0,23,123,4,0,0,0
7/19/22,3,0,0,6,0,2,0,0,237,195,30,7,2,48,0,3,0,0,2,6,0,0,0,8,1,57,361,29,0,0,3,1,2,0,0,3,356,29,130,27,2,33,24,12,21,0,0,12,13,9,0,53,294,1,0,15,1,1,3,0,0,0,0,1,2,0,233,57,2,15,35,36,0,1,34,7,280,1045,27,24,82,1,3,6,52,4,0,6,53,8,0,9,0,7,12,5,8,1,14,0,4,2,0,3,4,0,8,1,2,0,0,0,1,0,0,0,78,66,11,2,0,250,1,3,111,60,37,1,2,0,27,4,3,5,5,21,64,108,97,1,3,42,0,49,214,1,0,21,0,0,0,1,0,4,0,0,18,56,19,47,215,67,59,1,0,0,0,5,2,2,30,40,58,16,1,8,0,46,293,4270,0,0,0,22,127,5,0,0,0
7/20/22,3,0,0,5,1,2,0,0,241,198,29,7,2,48,0,3,0,0,2,6,0,0,0,8,1,56,368,30,0,0,3,1,2,0,0,4,353,28,123,28,2,33,22,12,20,0,0,11,13,8,0,55,294,1,0,15,1,1,3,0,0,0,0,1,2,0,229,56,1,15,37,36,0,1,30,7,272,1036,26,24,82,1,3,4,47,3,0,6,49,9,0,9,0,6,12,4,8,1,14,1,4,2,0,4,4,0,8,1,0,0,0,0,1,0,0,0,77,66,11,2,0,255,1,3,116,60,38,1,2,0,27,5,4,5,5,21,63,107,95,1,3,43,0,48,212,0,0,22,0,0,0,1,0,4,0,0,19,52,17,50,213,64,55,1,0,0,0,5,2,2,33,41,58,14,0,8,0,48,300,4279,0,0,0,23,122,5,0,0,0
7/21/22,3,0,0,6,1,2,0,0,242,199,32,6,2,48,0,3,0,0,2,6,0,0,0,8,1,53,360,32,0,0,3,1,3,0,0,4,354,28,115,24,2,34,22,12,20,0,0,12,13,9,0,55,296,1,0,16,1,1,3,0,0,0,0,1,2,0,236,55,3,13,35,36,0,1,32,7,280,1022,27,23,81,1,3,4,49,4,0,5,48,8,0,9,0,7,11,5,8,1,14,0,4,2,0,4,4,0,7,1,0,0,1,0,1,0,0,0,77,66,10,2,0,252,1,3,115,57,37,1,2,0,27,5,4,5,6,21,60,102,91,1,3,45,0,46,212,0,0,23,0,0,0,1,0,5,0,0,20,72,16,52,217,64,62,1,0,0,0,5,2,2,34,41,58,14,0,8,0,50,286,4270,0,0,0,23,120,5,0,0,0
7/22/22,3,0,0,4,2,2,0,0,240,205,31,6,2,48,0,3,0,0,2,6,0,0,0,8,1,56,353,34,0,0,3,1,2,0,0,5,348,27,125,24,2,36,22,13,18,0,0,12,13,9,0,51,301,1,0,16,1,1,3,0,0,0,0,1,2,0,231,54,2,14,32,35,0,1,36,6,279,1005,28,23,78,1,3,5,52,3,0,6,48,8,0,8,0,7,11,5,9,1,14,0,4,2,0,4,4,0,9,1,0,0,1,0,1,1,0,0,76,61,10,2,0,244,1,3,113,55,38,1,2,0,26,7,4,5,6,18,61,98,89,1,3,42,0,46,211,0,0,23,0,0,0,1,0,5,0,0,18,61,19,53,218,63,59,1,0,0,0,5,2,2,33,41,61,13,0,7,0,52,280,4265,0,0,0,23,124,5,0,0,0
7/23/22,3,0,0,3,2,2,0,0,241,206,33,6,2,46,0,3,0,0,2,6,0,0,0,8,1,57,355,36,0,0,2,1,2,0,0,5,356,26,125,25,2,36,23,13,17,0,0,12,13,7,0,52,309,0,0,15,1,1,3,0,0,0,0,1,2,0,234,55,2,12,34,36,0,1,32,5,278,1006,26,23,80,1,3,5,51,3,0,6,49,9,0,8,0,6,11,5,9,1,14,0,3,2,0,4,5,0,8,1,1,0,1,0,1,1,0,0,78,60,10,2,0,246,1,3,114,54,37,1,2,0,24,6,3,5,6,19,65,98,87,1,3,44,0,45,210,0,0,24,0,0,0,1,0,5,0,0,17,54,17,54,216,66,55,1,0,0,0,5,2,2,34,42,61,15,0,8,0,51,283,4270,0,0,0,22,123,5,0,0,0
